NODE_21357_length_1514_cov_2.366004	NZ_CP069428.1	73.062	1058	228	40	7	1053	7962	6951	3.06e-85	322
NODE_21357_length_1514_cov_2.366004	NZ_CP006375.1	72.939	1031	202	51	43	1047	4035	3056	1.12e-74	287
NODE_21357_length_1514_cov_2.366004	NZ_LC066381.1	72.913	1030	203	53	43	1047	4018	3040	1.12e-74	287
NODE_21357_length_1514_cov_2.366004	NZ_LC066393.1	72.939	1031	202	51	43	1047	4038	3059	1.12e-74	287
NODE_21357_length_1514_cov_2.366004	NZ_AP023327.1	72.939	1031	198	58	43	1048	81727	82701	1.45e-73	283
NODE_21357_length_1514_cov_2.366004	NZ_CP033215.1	72.639	1027	218	44	43	1057	2497	1522	5.20e-73	281
NODE_21357_length_1514_cov_2.366004	NZ_LC066394.1	72.816	1030	204	53	43	1047	4007	3029	5.20e-73	281
NODE_21357_length_1514_cov_2.366004	NZ_LC066398.1	72.816	1030	204	53	43	1047	4004	3026	5.20e-73	281
NODE_21357_length_1514_cov_2.366004	NZ_CP038144.1	74.409	719	141	28	43	750	3433	2747	4.05e-69	268
NODE_21357_length_1514_cov_2.366004	NZ_CP043858.1	72.587	1036	204	56	47	1055	234645	233663	1.46e-68	267
NODE_21357_length_1514_cov_2.366004	NZ_CP061095.1	74.028	720	140	30	42	750	82518	83201	1.47e-63	250
NODE_21357_length_1514_cov_2.366004	NZ_CP038232.1	73.757	724	134	39	43	750	3371	2688	1.48e-58	233
NODE_21357_length_1514_cov_2.366004	LR606154.1	71.942	1030	212	54	43	1047	3778	4755	1.91e-57	230
NODE_21357_length_1514_cov_2.366004	NZ_CP048637.1	71.485	1010	209	54	62	1047	49904	48950	1.94e-47	196
NODE_21357_length_1514_cov_2.366004	NZ_CP048425.1	71.387	1031	214	56	43	1047	273571	274546	6.97e-47	195
NODE_21357_length_1514_cov_2.366004	NZ_CP048639.1	71.373	1027	214	55	47	1047	48419	49391	6.97e-47	195
NODE_21357_length_1514_cov_2.366004	NZ_CP074401.1	70.958	1033	216	62	43	1047	21284	22260	4.22e-39	169
NODE_21357_length_1514_cov_2.366004	NZ_LR214980.1	85.507	138	16	4	15	150	3436	3571	9.20e-31	141
NODE_21357_length_1514_cov_2.366004	NZ_LR214980.1	86.364	132	14	4	21	150	8972	8843	9.20e-31	141
NODE_21357_length_1514_cov_2.366004	NZ_LR214980.1	82.857	140	22	2	611	750	4011	4148	9.27e-26	124
NODE_21357_length_1514_cov_2.366004	NZ_LR214980.1	82.857	140	22	2	614	753	8399	8262	9.27e-26	124
NODE_21357_length_1514_cov_2.366004	NZ_LR214980.1	85.542	83	12	0	1418	1500	4769	4851	1.22e-14	87.9
NODE_21357_length_1514_cov_2.366004	NZ_LR214980.1	85.542	83	12	0	1418	1500	7642	7560	1.22e-14	87.9
NODE_21357_length_1514_cov_2.366004	NZ_LR215012.1	83.969	131	19	2	21	150	1529	1400	9.27e-26	124
NODE_21357_length_1514_cov_2.366004	NZ_LR215012.1	83.212	137	21	2	15	150	9030	9165	9.27e-26	124
NODE_21357_length_1514_cov_2.366004	NZ_LR215012.1	82.143	140	23	2	614	753	956	819	4.31e-24	119
NODE_21357_length_1514_cov_2.366004	NZ_LR215012.1	82.143	140	23	2	611	750	9606	9743	4.31e-24	119
NODE_21357_length_1514_cov_2.366004	NZ_LR215012.1	85.542	83	12	0	1418	1500	196	114	1.22e-14	87.9
NODE_21357_length_1514_cov_2.366004	NZ_LR215012.1	85.542	83	12	0	1418	1500	10370	10452	1.22e-14	87.9
NODE_21357_length_1514_cov_2.366004	LR214963.1	82.639	144	21	4	9	150	104169	104310	9.27e-26	124
NODE_21357_length_1514_cov_2.366004	LR214963.1	82.639	144	21	4	9	150	195797	195938	9.27e-26	124
NODE_21357_length_1514_cov_2.366004	LR214963.1	72.383	449	92	23	611	1053	196380	196802	2.01e-22	113
NODE_21357_length_1514_cov_2.366004	LR214963.1	72.160	449	92	23	611	1053	104752	105173	3.36e-20	106
NODE_21357_length_1514_cov_2.366004	LR214963.1	85.542	83	12	0	1418	1500	105511	105593	1.22e-14	87.9
NODE_21357_length_1514_cov_2.366004	LR214963.1	85.542	83	12	0	1418	1500	197140	197222	1.22e-14	87.9
NODE_21357_length_1514_cov_2.366004	NZ_LR134413.1	85.593	118	16	1	43	159	5524	5407	3.33e-25	122
NODE_21357_length_1514_cov_2.366004	NC_008042.1	80.851	141	22	5	910	1048	10251	10114	3.36e-20	106
NODE_21357_length_1514_cov_2.366004	NC_012527.1	84.259	108	13	4	43	149	16390	16494	4.34e-19	102
NODE_47_length_22570_cov_39.369221	NC_010541.1	84.058	69	8	3	16081	16147	15484	15551	3.11e-06	63.9
NODE_10786_length_2068_cov_3.175360	NZ_CP031080.1	71.528	1152	264	50	879	1992	198570	197445	5.59e-64	252
NODE_10786_length_2068_cov_3.175360	NZ_CP044082.1	71.317	1154	263	53	879	1992	32256	31131	5.63e-59	235
NODE_51_length_21726_cov_8.503622	NZ_CP010870.1	72.222	684	159	27	10986	11655	62815	62149	7.93e-42	182
NODE_51_length_21726_cov_8.503622	NZ_CP012662.1	72.222	684	159	27	10986	11655	79833	79167	7.93e-42	182
NODE_51_length_21726_cov_8.503622	NZ_LR536451.1	100.000	28	0	0	11327	11354	302319	302346	0.006	52.8
NODE_53_length_21651_cov_7.147898	NC_019690.1	79.733	449	89	2	3275	3722	282759	282312	1.24e-84	324
NODE_36150_length_1184_cov_2.319752	NZ_CP068446.1	73.724	666	151	22	524	1177	48346	47693	2.47e-60	239
NODE_36150_length_1184_cov_2.319752	NZ_CP018670.1	73.724	666	151	22	524	1177	99413	98760	2.47e-60	239
NODE_36150_length_1184_cov_2.319752	NZ_CP013339.1	73.820	657	148	22	524	1168	3126	3770	2.47e-60	239
NODE_36150_length_1184_cov_2.319752	NZ_CP057035.1	73.724	666	151	22	524	1177	24848	24195	2.47e-60	239
NODE_36150_length_1184_cov_2.319752	NZ_CP063469.1	74.247	598	134	18	524	1111	106499	107086	1.15e-58	233
NODE_62_length_20788_cov_6.716828	NZ_LR134459.1	82.812	64	11	0	11154	11217	22453	22516	1.33e-04	58.4
NODE_71_length_20163_cov_38.062711	AP017993.1	100.000	32	0	0	15443	15474	93458	93489	3.60e-05	60.2
NODE_71_length_20163_cov_38.062711	AP017993.1	100.000	30	0	0	9916	9945	93458	93487	4.65e-04	56.5
NODE_71_length_20163_cov_38.062711	AP017993.1	96.970	33	0	1	9915	9947	93486	93455	0.002	54.7
NODE_71_length_20163_cov_38.062711	AP017993.1	100.000	29	0	0	15442	15470	93486	93458	0.002	54.7
NODE_71_length_20163_cov_38.062711	NC_020157.1	92.857	42	2	1	9904	9944	165731	165772	3.60e-05	60.2
NODE_71_length_20163_cov_38.062711	NC_020157.1	97.143	35	1	0	15437	15471	165738	165772	3.60e-05	60.2
NODE_71_length_20163_cov_38.062711	NC_020157.1	100.000	32	0	0	15440	15471	165774	165743	3.60e-05	60.2
NODE_71_length_20163_cov_38.062711	NC_020157.1	97.059	34	1	0	9914	9947	165773	165740	1.29e-04	58.4
NODE_71_length_20163_cov_38.062711	NZ_CP043057.1	89.362	47	2	3	15570	15615	11981	11937	4.65e-04	56.5
NODE_15219_length_1764_cov_3.847279	NC_022042.1	71.667	660	151	32	1090	1731	74602	75243	1.79e-33	150
NODE_15219_length_1764_cov_3.847279	NZ_CP053713.1	86.667	60	8	0	1688	1747	1933	1992	1.85e-08	67.6
NODE_15219_length_1764_cov_3.847279	NZ_CP049251.1	75.912	137	29	4	1601	1735	40060	39926	1.85e-08	67.6
NODE_105_length_18030_cov_36.879499	NC_019739.1	85.981	107	14	1	8080	8185	112225	112331	2.43e-21	113
NODE_105_length_18030_cov_36.879499	NC_019739.1	92.063	63	5	0	10202	10264	112287	112225	4.10e-14	89.8
NODE_112_length_17777_cov_42.081368	NC_019760.1	92.157	51	1	3	14942	14989	994	1044	5.27e-08	69.4
NODE_112_length_17777_cov_42.081368	NZ_CP046705.1	100.000	35	0	0	14942	14976	315673	315639	6.81e-07	65.8
NODE_112_length_17777_cov_42.081368	NC_019764.1	97.222	36	1	0	14941	14976	25149	25114	8.81e-06	62.1
NODE_112_length_17777_cov_42.081368	NC_020157.1	100.000	30	0	0	4104	4133	165742	165771	4.10e-04	56.5
NODE_112_length_17777_cov_42.081368	NC_020157.1	100.000	30	0	0	4104	4133	165773	165744	4.10e-04	56.5
NODE_112_length_17777_cov_42.081368	AP017993.1	100.000	29	0	0	4105	4133	93486	93458	0.001	54.7
NODE_112_length_17777_cov_42.081368	AP017993.1	100.000	28	0	0	4106	4133	93458	93485	0.005	52.8
NODE_114_length_17631_cov_8.640533	NZ_LN868946.1	73.469	1127	259	34	5990	7096	25792	24686	3.53e-104	388
NODE_123_length_17186_cov_38.147218	NZ_CP054694.1	75.393	573	120	16	7859	8419	90126	89563	1.01e-64	257
NODE_123_length_17186_cov_38.147218	AP017993.1	100.000	32	0	0	3850	3881	93458	93489	3.06e-05	60.2
NODE_123_length_17186_cov_38.147218	AP017993.1	100.000	29	0	0	3849	3877	93486	93458	0.001	54.7
NODE_123_length_17186_cov_38.147218	NC_020157.1	100.000	32	0	0	3847	3878	165741	165772	3.06e-05	60.2
NODE_123_length_17186_cov_38.147218	NC_020157.1	100.000	32	0	0	3847	3878	165774	165743	3.06e-05	60.2
NODE_10734_length_2073_cov_3.590684	NZ_CP020440.2	77.748	373	78	5	1533	1901	4896	4525	1.22e-55	224
NODE_10734_length_2073_cov_3.590684	NZ_CP044082.1	77.838	370	77	5	1533	1898	83224	83592	1.22e-55	224
NODE_155_length_15882_cov_39.131168	NC_020157.1	96.970	33	1	0	12528	12560	165773	165741	3.66e-04	56.5
NODE_155_length_15882_cov_39.131168	NC_020157.1	100.000	30	0	0	12528	12557	165742	165771	3.66e-04	56.5
NODE_155_length_15882_cov_39.131168	AP017993.1	100.000	29	0	0	12529	12557	93486	93458	0.001	54.7
NODE_155_length_15882_cov_39.131168	AP017993.1	100.000	28	0	0	12530	12557	93458	93485	0.005	52.8
NODE_159_length_15737_cov_6.641500	NZ_MG869617.1	100.000	29	0	0	11272	11300	76486	76514	0.001	54.7
NODE_13859_length_1843_cov_3.741611	NZ_LR134468.1	83.594	128	19	2	6	132	64102	63976	5.27e-24	119
NODE_13859_length_1843_cov_3.741611	NZ_CP051383.1	86.905	84	11	0	1	84	18774	18857	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_CP051332.1	82.569	109	17	2	1	108	263555	263448	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_CP056076.1	82.569	109	17	2	1	108	17993	17886	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_MW390545.1	86.905	84	11	0	1	84	73946	74029	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_MW390535.1	86.905	84	11	0	1	84	77324	77407	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_CP051318.1	82.569	109	17	2	1	108	59440	59333	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_CP051322.1	86.905	84	11	0	1	84	170602	170685	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_CP051351.1	82.569	109	17	2	1	108	57155	57048	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_CP051392.1	82.569	109	17	2	1	108	20591	20484	8.87e-17	95.3
NODE_13859_length_1843_cov_3.741611	NZ_CP051308.1	82.569	109	17	2	1	108	18974	18867	8.87e-17	95.3
